BuildingType	PrimaryPropertyType	Agebuilding	NumberofBuildings	NumberofFloors	PropertyGFAParking	LargestPropertyUseType	LargestPropertyUseTypeGFA	SecondLargestPropertyUseType	SecondLargestPropertyUseTypeGFA	ThirdLargestPropertyUseTypeGFA	ENERGYSTARScore	SiteEnergyUse(kBtu)	GHGEmissions(MetricTonsCO2e)	Latitude	Longitude
NonResidential	Warehouse	86	1.0	1.0	0	Non-Refrigerated Warehouse	18350.0	Worship Facility	4500.0	0.0	65.0	415364.5938	14.37	47.59774	-122.31936
NonResidential	Self-Storage Facility	69	1.0	3.0	0	Self-Storage Facility	22522.0	Self-Storage Facility	0.0	0.0	77.0	561473.875	23.52	47.67923	-122.31715
NonResidential	Self-Storage Facility	20	1.0	4.0	0	Self-Storage Facility	38959.0	Self-Storage Facility	0.0	0.0	61.8	905750.375	23.84	47.67905	-122.31697
NonResidential	Warehouse	88	1.0	2.0	0	Non-Refrigerated Warehouse	14150.0	Other-Services	8745.0	3060.0	77.2	1218112.0	8.49	47.5867	-122.30519
Campus	K-12 School	93	1.0	4.0	0	K-12 School	46100.0	Parking	0.0	0.0	75.0	2177064.75	78.19	47.60776	-122.32481
NonResidential	Worship Facility	65	1.0	2.0	0	Worship Facility	21936.0	Worship Facility	0.0	0.0	96.0	608755.375	28.78	47.70901	-122.35498
NonResidential	Other	56	1.0	1.0	0	Personal Services (Health/Beauty, Dry Cleaning, etc)	25406.0	Personal Services (Health/Beauty, Dry Cleaning, etc)	0.0	0.0	48.0	2442220.0	41.96	47.7162	-122.2956
NonResidential	Small- and Mid-Sized Office	49	1.0	2.0	0	Office	22014.0	Office	0.0	0.0	55.0	904236.0	6.3	47.56029	-122.2858
NonResidential	Warehouse	56	1.0	1.0	0	Non-Refrigerated Warehouse	30000.0	Parking	0.0	0.0	32.0	2794837.0	120.72	47.55966	-122.33146
Nonresidential COS	Warehouse	54	1.0	1.0	0	Non-Refrigerated Warehouse	21110.0	Repair Services (Vehicle, Shoe, Locksmith, etc)	14074.0	6755.0	41.6	1791697.75	49.53	47.56522	-122.32205
SPS-District K-12	K-12 School	54	1.0	1.0	0	K-12 School	51410.0	K-12 School	0.0	0.0	87.0	1968907.25	64.79	47.57269	-122.39673
NonResidential	University	57	1.0	2.0	0	College/University	101035.0	Restaurant	2000.0	0.0	44.6	16378152.0	588.25	47.65019	-122.36173
Campus	University	71	14.0	2.0	0	College/University	533826.0	College/University	0.0	0.0	83.6	90609640.0	3768.66	47.65019	-122.36173
NonResidential	Small- and Mid-Sized Office	36	1.0	4.0	0	Office	23022.0	Office	0.0	0.0	78.0	1027230.875	14.64	47.70868	-122.30089
NonResidential	Refrigerated Warehouse	49	1.0	1.0	0	Refrigerated Warehouse	22000.0	Other	2700.0	2500.0	36.6	2470642.0	17.22	47.56173	-122.32885
NonResidential	Warehouse	54	1.0	1.0	0	Non-Refrigerated Warehouse	33000.0	Non-Refrigerated Warehouse	0.0	0.0	12.0	3064039.5	125.59	47.56318	-122.32889
NonResidential	Warehouse	60	1.0	1.0	0	Non-Refrigerated Warehouse	22509.0	Non-Refrigerated Warehouse	0.0	0.0	57.0	177812.7969	1.24	47.56362	-122.32876
NonResidential	Warehouse	60	1.0	1.0	0	Non-Refrigerated Warehouse	31184.0	Office	8800.0	0.0	75.0	1073156.375	36.82	47.56424	-122.32902
SPS-District K-12	K-12 School	91	1.0	2.0	0	K-12 School	73769.0	K-12 School	0.0	0.0	92.0	2556131.0	94.85	47.62442	-122.31838
NonResidential	Worship Facility	110	1.0	1.0	0	Worship Facility	26440.0	Worship Facility	0.0	0.0	91.0	719905.1875	27.93	47.62322037	-122.320017
SPS-District K-12	K-12 School	55	1.0	1.0	0	K-12 School	45370.0	K-12 School	0.0	0.0	83.0	1436773.875	24.63	47.68503	-122.28267
NonResidential	Self-Storage Facility	60	1.0	2.0	0	Self-Storage Facility	28800.0	Self-Storage Facility	0.0	0.0	81.8	1143826.625	29.44	47.59291	-122.31042
NonResidential	K-12 School	7	4.0	2.0	0	K-12 School	31100.0	K-12 School	0.0	0.0	92.0	1162561.125	28.64	47.61791	-122.28594
NonResidential	Restaurant	38	1.0	2.0	0	Restaurant	13592.0	Office	12927.0	0.0	52.6	3717064.0	97.27	47.62902	-122.33173
NonResidential	Mixed Use Property	28	1.0	2.0	15402	Restaurant	23373.0	Other	19659.0	15402.0	48.6	15480681.0	515.71	47.62774	-122.33384
NonResidential	Other	95	1.0	2.0	0	Other-Entertainment/Public Assembly	26300.0	Other-Entertainment/Public Assembly	0.0	0.0	52.4	3537841.5	116.94	47.62643	-122.33946
NonResidential	Restaurant	54	0.0	2.0	0	Restaurant	34072.0	Restaurant	0.0	0.0	73.0	6584966.5	226.81	47.63734	-122.33988
NonResidential	Small- and Mid-Sized Office	67	1.0	3.0	0	Office	21915.0	Office	0.0	0.0	77.0	840549.375	5.86	47.63614	-122.33982
NonResidential	Small- and Mid-Sized Office	51	1.0	4.0	0	Office	29255.0	Restaurant	1180.0	0.0	30.0	3542708.5	101.21	47.63575	-122.33895
NonResidential	Other	70	1.0	1.0	0	Other	20332.0	Other	0.0	0.0	75.8	392683.6875	10.99	47.67642	-122.3035
NonResidential	Worship Facility	116	1.0	1.0	0	Worship Facility	21850.0	Worship Facility	0.0	0.0	100.0	317794.4063	13.09	47.61118	-122.288
NonResidential	Large Office	33	1.0	13.0	83064	Office	162422.0	Parking	83064.0	55065.0	49.2	9512829.0	66.32	47.60449	-122.33803
NonResidential	Self-Storage Facility	98	1.0	2.0	0	Self-Storage Facility	28309.0	Self-Storage Facility	0.0	0.0	80.4	430308.9063	11.85	47.64633	-122.3508
NonResidential	Hotel	102	1.0	4.0	0	Hotel	45500.0	Hotel	0.0	0.0	77.0	2799595.0	122.0	47.60154	-122.3352
NonResidential	Small- and Mid-Sized Office	116	1.0	5.0	0	Office	29258.0	Retail Store	2409.0	0.0	55.0	2058532.875	14.35	47.60106	-122.33458
NonResidential	Small- and Mid-Sized Office	116	1.0	4.0	0	Office	24120.0	Retail Store	6583.0	0.0	69.4	1544501.75	46.53	47.60149	-122.33458
NonResidential	Mixed Use Property	11	0.0	5.0	0	Residence Hall/Dormitory	27600.0	Multifamily Housing	16000.0	7000.0	51.8	6983736.0	223.36	47.6005	-122.33514
NonResidential	Small- and Mid-Sized Office	116	1.0	4.0	0	Office	26639.0	Restaurant	2820.0	2377.0	75.0	1287497.375	18.76	47.60023	-122.33459
NonResidential	Hotel	116	1.0	3.0	0	Hotel	25450.0	Hotel	0.0	0.0	99.0	503744.6875	3.51	47.60035	-122.33379
NonResidential	Other	116	1.0	3.0	0	Other	22200.0	Other	0.0	0.0	71.4	188745.7031	7.05	47.59976	-122.33514
NonResidential	Warehouse	48	1.0	2.0	0	Non-Refrigerated Warehouse	19749.0	Office	9148.0	0.0	33.4	3768900.5	50.05	47.64306	-122.34219
NonResidential	Warehouse	78	1.0	1.0	0	Non-Refrigerated Warehouse	23050.0	Non-Refrigerated Warehouse	0.0	0.0	27.0	466672.6875	3.25	47.64793	-122.34358
NonResidential	Small- and Mid-Sized Office	8	1.0	4.0	0	Small- and Mid-Sized Office	56949.6	Small- and Mid-Sized Office	0.0	0.0	45.0	3168131.0	22.09	47.64747	-122.34086
NonResidential	Retail Store	86	1.0	1.0	0	Retail Store	46000.0	Retail Store	0.0	0.0	82.0	1582655.875	20.66	47.66097	-122.3192
NonResidential	Medical Office	46	1.0	2.0	0	Medical Office	23595.0	Medical Office	0.0	0.0	72.0	817409.625	6.53	47.67437	-122.3181
NonResidential	Small- and Mid-Sized Office	116	1.0	3.0	0	Office	28142.0	Office	0.0	0.0	96.0	847097.8125	34.08	47.59938	-122.33328
NonResidential	Small- and Mid-Sized Office	116	1.0	3.0	0	Office	12314.0	Retail Store	6020.0	6000.0	55.4	2615973.5	124.59	47.59954	-122.33327
NonResidential	Small- and Mid-Sized Office	114	1.0	4.0	0	Office	32001.0	Retail Store	6685.0	0.0	99.0	713326.875	13.69	47.59979	-122.33318
NonResidential	Small- and Mid-Sized Office	107	0.0	3.0	0	Office	23659.0	Retail Store	22376.0	0.0	58.0	2092696.0	63.81	47.60071	-122.33377
Nonresidential COS	Other	90	1.0	2.0	27000	Other	36280.0	Parking	23154.0	0.0	41.2	4199443.0	69.53	47.61492	-122.31728
NonResidential	Small- and Mid-Sized Office	99	1.0	3.0	0	Office	29720.0	Retail Store	1000.0	0.0	77.8	1288669.5	25.53	47.61459	-122.31724
NonResidential	Mixed Use Property	100	1.0	2.0	0	Retail Store	9750.0	Office	9212.0	2450.0	70.8	412562.4063	2.88	47.61428	-122.31726
NonResidential	Mixed Use Property	104	1.0	2.0	0	Retail Store	14983.0	Restaurant	10638.0	5837.0	66.0	1333289.625	9.29	47.61421	-122.3193
NonResidential	Small- and Mid-Sized Office	110	1.0	3.0	0	Office	10228.0	Retail Store	3433.0	3400.0	77.6	964923.8125	17.79	47.61508	-122.31845
NonResidential	Retail Store	100	1.0	2.0	0	Retail Store	36940.0	Retail Store	0.0	0.0	100.0	336745.4063	2.35	47.61478	-122.31847
NonResidential	Small- and Mid-Sized Office	103	1.0	3.0	0	Office	22866.0	Office	0.0	0.0	70.2	1153690.125	20.76	47.61435	-122.31859
NonResidential	Retail Store	96	1.0	1.0	0	Retail Store	32205.0	Restaurant	714.0	0.0	78.0	1264626.875	18.19	47.61466	-122.31984
NonResidential	Other	54	1.0	2.0	0	Other	27022.0	Other	0.0	0.0	51.2	5078204.0	35.4	47.65729	-122.31937
NonResidential	Hotel	108	1.0	3.0	0	Hotel	21600.0	Restaurant	7200.0	0.0	24.6	4644346.0	190.45	47.59766	-122.32394
NonResidential	Restaurant	103	1.0	3.0	0	Restaurant	58392.8	Restaurant	0.0	0.0	56.6	899924.1875	29.21	47.59697	-122.32474
NonResidential	Small- and Mid-Sized Office	37	1.0	3.0	0	Office	24227.0	Bank Branch	9127.0	0.0	2.0	3605755.5	25.14	47.59644	-122.32415
NonResidential	Senior Care Community	47	1.0	6.0	26082	Senior Care Community	69035.0	Parking	26082.0	0.0	1.0	7202141.5	183.79	47.61318	-122.32747
NonResidential	Worship Facility	106	1.0	2.0	0	Worship Facility	24600.0	Worship Facility	0.0	0.0	69.0	331059.5	5.66	47.61426	-122.32661
NonResidential	Worship Facility	116	1.0	1.0	0	Worship Facility	28725.0	Office	4325.0	3700.0	77.4	1063480.5	65.05	47.60514	-122.32613
NonResidential	Hospital	55	0.0	3.0	0	Hospital (General Medical & Surgical)	109726.0	Hospital (General Medical & Surgical)	0.0	0.0	100.0	2037720.625	14.21	47.58767	-122.38672
NonResidential	Warehouse	52	1.0	1.0	0	Non-Refrigerated Warehouse	13393.0	Food Sales	7500.0	4107.0	38.4	1989103.875	65.89	47.55317	-122.33289
NonResidential	Warehouse	56	1.0	1.0	0	Non-Refrigerated Warehouse	24000.0	Office	1000.0	0.0	83.8	287132.5	8.61	47.55544	-122.33294
NonResidential	Other	89	1.0	1.0	0	Manufacturing/Industrial Plant	23000.0	Manufacturing/Industrial Plant	0.0	0.0	85.4	774075.6875	26.56	47.55523	-122.33448
NonResidential	Small- and Mid-Sized Office	99	1.0	3.0	0	Office	22365.0	Parking	3744.0	0.0	94.0	1031667.5	17.41	47.61543	-122.32657
NonResidential	Small- and Mid-Sized Office	27	1.0	7.0	0	Office	25884.0	Parking	7000.0	5713.0	65.4	1478979.25	10.31	47.61161	-122.34592
NonResidential	Other	55	1.0	3.0	0	Other-Entertainment/Public Assembly	22960.0	Other-Entertainment/Public Assembly	0.0	0.0	65.8	2266983.0	95.38	47.63644	-122.34218
NonResidential	Supermarket/Grocery Store	18	1.0	1.0	0	Supermarket/Grocery Store	44739.0	Parking	0.0	0.0	17.0	14585813.0	393.07	47.62048	-122.31386
NonResidential	Mixed Use Property	68	1.0	1.0	0	Retail Store	21194.0	Office	12923.0	3720.0	36.6	2470566.0	120.86	47.66816	-122.27706
NonResidential	Worship Facility	60	1.0	2.0	0	Worship Facility	21052.0	Pre-school/Daycare	400.0	0.0	20.0	866806.0	37.28	47.68517	-122.38733
NonResidential	Other	57	1.0	1.0	0	Other-Entertainment/Public Assembly	25753.0	Other-Entertainment/Public Assembly	0.0	0.0	61.4	1378130.25	62.51	47.62322	-122.29006
NonResidential	Other	88	1.0	3.0	0	Other-Recreation	71280.0	Other-Recreation	0.0	0.0	31.6	22767828.0	861.85	47.62816	-122.28067
SPS-District K-12	K-12 School	91	1.0	3.0	0	K-12 School	38297.0	K-12 School	0.0	0.0	85.0	1845150.625	69.18	47.63408	-122.28483
NonResidential	Senior Care Community	53	1.0	16.0	0	Senior Care Community	148590.0	Parking	72317.0	4722.0	51.0	20628680.0	792.6	47.63429	-122.27652
NonResidential	Mixed Use Property	7	1.0	19.0	201857	Office	319361.0	Multifamily Housing	181047.0	177210.0	87.0	27684480.0	393.29	47.61811	-122.33908
NonResidential	Worship Facility	48	1.0	1.0	0	Worship Facility	24200.0	Parking	0.0	0.0	73.0	826488.6875	22.38	47.53857	-122.28026
NonResidential	Residence Hall	35	1.0	4.0	2211	Residence Hall/Dormitory	15200.0	Office	2600.0	1800.0	28.2	1740568.25	49.79	47.63651	-122.34418
NonResidential	Self-Storage Facility	22	1.0	3.0	0	Self-Storage Facility	66720.0	Self-Storage Facility	0.0	0.0	69.4	640377.0	18.81	47.56785	-122.37039
NonResidential	Other	66	1.0	1.0	0	Other	34000.0	Office	1400.0	0.0	58.4	3646053.75	58.79	47.56774	-122.33289
NonResidential	K-12 School	78	1.0	2.0	0	K-12 School	15006.0	K-12 School	0.0	0.0	62.0	1219863.125	55.06	47.71387	-122.3535
NonResidential	Mixed Use Property	92	1.0	2.0	0	Fitness Center/Health Club/Gym	7501.0	Office	5872.0	5375.0	43.8	2662054.25	91.69	47.61426	-122.3253
NonResidential	Retail Store	106	0.0	2.0	0	Retail Store	19240.0	Office	2050.0	1250.0	79.6	782343.8125	28.07	47.61386	-122.32481
NonResidential	K-12 School	112	1.0	3.0	0	K-12 School	48783.0	K-12 School	0.0	0.0	52.0	3625407.5	121.63	47.61339	-122.32594
NonResidential	Other	62	1.0	2.0	0	Other-Entertainment/Public Assembly	46560.0	Other-Entertainment/Public Assembly	0.0	0.0	61.6	690557.6875	17.31	47.61449	-122.32592
NonResidential	Other	36	1.0	3.0	0	Bank Branch	25000.0	Parking	5408.0	0.0	61.0	1440554.25	10.04	47.63303	-122.34268
NonResidential	Small- and Mid-Sized Office	96	1.0	3.0	0	Office	28400.0	Parking	7200.0	0.0	89.0	1465795.75	34.03	47.63439	-122.34078
SPS-District K-12	K-12 School	52	1.0	2.0	0	K-12 School	39929.0	K-12 School	0.0	0.0	82.0	1813718.0	47.18	47.55257	-122.38019
NonResidential	Small- and Mid-Sized Office	56	1.0	2.0	0	Office	25481.0	Office	0.0	0.0	92.0	917100.3125	38.59	47.63985	-122.36712
NonResidential	Senior Care Community	49	1.0	1.0	0	Senior Care Community	141297.0	Senior Care Community	0.0	0.0	76.0	19423344.0	717.93	47.53515	-122.26556
NonResidential	Small- and Mid-Sized Office	104	1.0	2.0	0	Office	32610.0	Other-Restaurant/Bar	4874.0	0.0	73.0	2119806.25	35.99	47.62298	-122.33082
NonResidential	Hotel	26	1.0	4.0	8584	Hotel	41704.0	Hotel	0.0	0.0	73.0	1943899.25	58.52	47.729	-122.34473
NonResidential	Warehouse	75	1.0	2.0	0	Non-Refrigerated Warehouse	21000.0	Non-Refrigerated Warehouse	0.0	0.0	53.0	588856.125	22.33	47.56683	-122.33358
NonResidential	Other	70	1.0	2.0	0	Other-Entertainment/Public Assembly	32000.0	Other-Entertainment/Public Assembly	0.0	0.0	54.0	1725108.25	39.65	47.5661	-122.33358
NonResidential	Mixed Use Property	69	1.0	1.0	0	Retail Store	14344.0	Manufacturing/Industrial Plant	10272.0	8012.0	38.4	1992158.25	46.01	47.56555	-122.33362
NonResidential	Small- and Mid-Sized Office	94	1.0	3.0	0	Office	13175.0	Retail Store	9175.0	0.0	84.0	1072151.375	12.57	47.61545	-122.3238
NonResidential	Senior Care Community	55	1.0	2.0	0	Senior Care Community	56000.0	Senior Care Community	0.0	0.0	98.0	6135173.0	203.21	47.66312	-122.35311
SPS-District K-12	K-12 School	45	1.0	2.0	0	K-12 School	52901.0	K-12 School	0.0	0.0	75.0	2240342.0	60.2	47.53074	-122.28491
NonResidential	Senior Care Community	62	1.0	1.0	0	Senior Care Community	22583.0	Senior Care Community	0.0	0.0	95.0	1981360.0	70.92	47.70883	-122.28887
NonResidential	Small- and Mid-Sized Office	19	0.0	3.0	7358	Office	25927.0	Parking	6750.0	3743.0	35.0	2305643.5	16.07	47.66117	-122.3391
NonResidential	Small- and Mid-Sized Office	35	1.0	3.0	6034	Office	24914.0	Parking	4720.0	0.0	92.0	720170.6875	5.02	47.6483	-122.33438
NonResidential	Warehouse	44	1.0	1.0	0	Non-Refrigerated Warehouse	25000.0	Non-Refrigerated Warehouse	0.0	0.0	69.0	227509.5	1.59	47.70833	-122.34429
NonResidential	Hotel	24	1.0	3.0	0	Hotel	22452.0	Hotel	0.0	0.0	85.0	1244150.0	41.88	47.54774	-122.32091
NonResidential	Other	104	1.0	2.0	0	Bank Branch	17434.0	Bank Branch	0.0	0.0	22.0	1581352.75	11.02	47.66148	-122.31279
NonResidential	Retail Store	63	1.0	4.0	0	Retail Store	14585.0	Office	14462.0	0.0	75.0	1822834.25	38.21	47.66188	-122.31279
NonResidential	Worship Facility	89	1.0	2.0	0	Worship Facility	62400.0	Office	9940.0	4960.0	73.2	2462408.25	87.41	47.6645	-122.31224
NonResidential	Warehouse	37	1.0	2.0	0	Non-Refrigerated Warehouse	41275.0	Office	29399.0	6278.0	38.0	4103800.75	48.13	47.64748	-122.33435
NonResidential	K-12 School	106	1.0	2.0	0	K-12 School	30740.0	K-12 School	0.0	0.0	92.0	1594733.625	69.2	47.66389	-122.33692
NonResidential	Supermarket/Grocery Store	59	1.0	1.0	0	Supermarket/Grocery Store	31174.0	Supermarket/Grocery Store	0.0	0.0	29.0	9232576.0	226.73	47.66185	-122.33594
NonResidential	Small- and Mid-Sized Office	59	1.0	1.0	7004	Office	20962.0	Parking	7004.0	0.0	58.0	1100499.75	7.67	47.66345	-122.3134
NonResidential	Supermarket/Grocery Store	66	1.0	1.0	0	Supermarket/Grocery Store	25828.0	Parking	0.0	0.0	37.0	7588060.5	156.18	47.66429	-122.31389
NonResidential	Mixed Use Property	88	0.8	2.0	0	Mixed Use Property	59205.8	Mixed Use Property	0.0	0.0	33.6	10954136.7	251.31000000000003	47.66182	-122.31345
NonResidential	Mixed Use Property	40	1.0	2.0	15755	Bank Branch	19183.0	Parking	19183.0	0.0	17.0	1159807.125	8.09	47.6616	-122.31393
NonResidential	Small- and Mid-Sized Office	18	1.0	3.0	9999	Office	20434.0	Laboratory	7557.0	0.0	64.0	6197824.5	43.21	47.6342	-122.32661
NonResidential	Small- and Mid-Sized Office	116	1.0	4.0	0	Office	18400.0	Other	4440.0	0.0	64.0	881386.1875	6.14	47.60102	-122.33378
NonResidential	Other	116	1.0	1.0	0	Museum	10420.0	Bar/Nightclub	5000.0	2000.0	58.4	810636.875	9.72	47.60135	-122.33327
NonResidential	Small- and Mid-Sized Office	116	1.0	1.0	0	Office	20880.0	Office	0.0	0.0	94.0	683274.0	4.76	47.6011	-122.33197
NonResidential	Mixed Use Property	50	1.0	3.0	0	Office	13000.0	Other-Entertainment/Public Assembly	13000.0	0.0	63.4	1063035.875	18.62	47.59938	-122.33197
NonResidential	Small- and Mid-Sized Office	116	1.0	3.0	0	Office	12100.0	Restaurant	4281.0	0.0	40.2	1938776.75	43.91	47.59954	-122.33201
Nonresidential COS	Small- and Mid-Sized Office	87	1.0	4.0	0	Office	32039.0	Other	24035.0	0.0	52.6	5134446.0	185.33	47.59986	-122.33195
NonResidential	Medical Office	6	1.0	2.0	0	Medical Office	25880.0	Medical Office	0.0	0.0	8.0	1941728.75	19.81	47.5195	-122.26935
NonResidential	Worship Facility	89	1.0	3.0	0	Worship Facility	32098.0	Office	2310.0	0.0	63.2	1080821.0	37.43	47.66517	-122.31037
NonResidential	Other	12	1.0	2.0	0	Social/Meeting Hall	18075.0	Office	3000.0	0.0	30.0	1581036.75	53.88	47.66453	-122.30999
NonResidential	Worship Facility	66	1.0	3.0	0	Worship Facility	63922.0	Worship Facility	0.0	0.0	83.0	1544995.75	47.03	47.67842	-122.31949
NonResidential	Small- and Mid-Sized Office	51	1.0	4.0	0	Office	40768.0	Parking	16128.0	0.0	96.0	1402048.5	28.46	47.67819	-122.3231
NonResidential	Worship Facility	38	1.0	2.0	0	Worship Facility	27500.0	Worship Facility	0.0	0.0	60.0	577123.125	14.79	47.67783	-122.32577
NonResidential	Small- and Mid-Sized Office	86	1.0	2.0	0	Office	22000.0	Distribution Center	11000.0	0.0	90.0	541943.3125	3.78	47.59856	-122.33248
NonResidential	Small- and Mid-Sized Office	116	0.0	3.0	0	Office	16838.0	Other	10000.0	0.0	43.6	2099386.75	60.93	47.59954	-122.33115
NonResidential	Small- and Mid-Sized Office	110	1.0	5.0	0	Office	41920.0	Office	0.0	0.0	95.0	1103594.75	7.69	47.59971	-122.33065
NonResidential	Small- and Mid-Sized Office	111	1.0	5.0	0	Office	44000.0	Office	0.0	0.0	92.0	1537570.25	26.94	47.60048	-122.33157
NonResidential	Other	112	1.0	6.0	0	Other-Lodging/Residential	29820.0	Other-Lodging/Residential	0.0	0.0	77.2	1601955.625	35.72	47.60055	-122.33057
NonResidential	Small- and Mid-Sized Office	111	0.0	2.0	0	Office	27322.0	Office	0.0	0.0	70.0	1078535.75	7.52	47.60026	-122.3299
NonResidential	Warehouse	110	1.0	4.0	0	Non-Refrigerated Warehouse	26416.0	Retail Store	9531.0	7537.0	18.0	1567040.75	10.92	47.59986	-122.32987
NonResidential	Mixed Use Property	116	1.0	3.0	0	Office	10800.0	Other	10800.0	7200.0	75.4	981009.125	6.84	47.599	-122.32717
NonResidential	Hotel	91	1.0	4.0	0	Hotel	23193.0	Retail Store	6165.0	0.0	49.0	4857581.5	173.67	47.5985	-122.32677
NonResidential	Small- and Mid-Sized Office	46	1.0	2.0	0	Office	30800.0	Office	0.0	0.0	91.0	987063.6875	11.18	47.5962	-122.32548
NonResidential	Warehouse	78	1.0	1.0	0	Non-Refrigerated Warehouse	33222.0	Retail Store	10208.0	6200.0	80.0	942415.1875	6.76	47.65429	-122.32618
NonResidential	Small- and Mid-Sized Office	9	1.0	3.0	18228	Office	26282.0	Parking	18228.0	0.0	23.0	2188051.25	15.25	47.65373	-122.32721
NonResidential	Worship Facility	62	1.0	1.0	0	Worship Facility	21624.0	Worship Facility	0.0	0.0	90.0	666687.5	20.96	47.71705	-122.28577
SPS-District K-12	K-12 School	46	1.0	1.0	0	K-12 School	48799.0	K-12 School	0.0	0.0	83.0	2145603.5	72.69	47.6763	-122.3285
SPS-District K-12	K-12 School	91	1.0	3.0	0	K-12 School	51026.0	K-12 School	0.0	0.0	89.0	1403094.75	30.22	47.66828	-122.3266
NonResidential	Small- and Mid-Sized Office	23	0.0	3.0	0	Office	11600.0	Restaurant	10000.0	0.0	48.6	1539176.625	32.42	47.59819	-122.32599
NonResidential	Hotel	106	1.0	5.0	0	Hotel	40552.0	Hotel	0.0	0.0	99.0	1200180.875	53.25	47.59983	-122.32598
NonResidential	Small- and Mid-Sized Office	107	1.0	3.0	0	Office	23059.0	Other	7125.0	1248.0	63.6	1439572.375	10.04	47.60105	-122.32542
NonResidential	Retail Store	99	1.0	2.0	0	Retail Store	13500.0	Office	11050.0	0.0	100.0	977230.3125	6.73	47.59935	-122.32468
SPS-District K-12	K-12 School	16	1.0	2.0	0	K-12 School	61052.0	K-12 School	0.0	0.0	80.0	2366929.5	47.78	47.65753	-122.32405
NonResidential	Other	108	1.0	3.0	0	Social/Meeting Hall	13364.0	Office	8420.0	0.0	88.8	1028277.313	34.61	47.60285	-122.31458
NonResidential	Other	92	1.0	3.0	0	Other-Lodging/Residential	20686.0	Other-Lodging/Residential	0.0	0.0	68.8	1207504.0	42.71	47.66192	-122.30998
NonResidential	Residence Hall	87	1.0	3.0	0	Residence Hall/Dormitory	22124.0	Residence Hall/Dormitory	0.0	0.0	82.0	637685.0	4.45	47.6617	-122.31007
NonResidential	Residence Hall	90	1.0	3.0	0	Residence Hall/Dormitory	27487.0	Residence Hall/Dormitory	0.0	0.0	82.0	1594504.875	65.95	47.66289	-122.30863
NonResidential	Residence Hall	90	1.0	4.0	0	Residence Hall/Dormitory	23616.0	Residence Hall/Dormitory	0.0	0.0	55.0	1656420.25	53.65	47.66164	-122.30874
NonResidential	Residence Hall	40	1.0	3.0	0	Residence Hall/Dormitory	33448.0	Residence Hall/Dormitory	0.0	0.0	78.0	998633.5	6.96	47.66238	-122.30801
Nonresidential COS	Mixed Use Property	11	0.0	2.0	7120	Other-Recreation	11074.0	Fitness Center/Health Club/Gym	8183.0	6569.0	43.8	2217620.0	81.24	47.60153	-122.31986
NonResidential	Senior Care Community	29	1.0	2.0	0	Senior Care Community	74840.0	Senior Care Community	0.0	0.0	48.0	8268496.5	249.46	47.60133	-122.31088
Nonresidential COS	Other	103	1.0	3.0	0	Performing Arts	24600.0	Social/Meeting Hall	4625.0	1665.0	47.6	2473302.0	104.74	47.60133	-122.31088
NonResidential	K-12 School	91	1.0	2.0	0	K-12 School	22344.0	K-12 School	0.0	0.0	40.0	1522596.75	55.23	47.6032	-122.30596
NonResidential	University	95	1.0	3.0	0	College/University	26000.0	College/University	0.0	0.0	36.6	2466100.0	96.2	47.62531	-122.32303
Nonresidential COS	Other	66	1.0	2.0	0	Other-Recreation	18489.0	Fitness Center/Health Club/Gym	8946.0	1445.0	55.6	1631479.125	56.25	47.68475	-122.38257
